ibge_code,city,state_uf,state_name,city_search
3155009,Rio Doce,MG,Minas Gerais,rio doce
3155207,Rio Espera,MG,Minas Gerais,rio espera
3155306,Rio Manso,MG,Minas Gerais,rio manso
3155405,Rio Novo,MG,Minas Gerais,rio novo
3155504,Rio Paranaíba,MG,Minas Gerais,rio paranaiba
3155603,Rio Pardo de Minas,MG,Minas Gerais,rio pardo de minas
3155702,Rio Piracicaba,MG,Minas Gerais,rio piracicaba
3155801,Rio Pomba,MG,Minas Gerais,rio pomba
3155900,Rio Preto,MG,Minas Gerais,rio preto
3156007,Rio Vermelho,MG,Minas Gerais,rio vermelho
3156106,Ritápolis,MG,Minas Gerais,ritapolis
3156205,Rochedo de Minas,MG,Minas Gerais,rochedo de minas
3156304,Rodeiro,MG,Minas Gerais,rodeiro
3156403,Romaria,MG,Minas Gerais,romaria
3156452,Rosário da Limeira,MG,Minas Gerais,rosario da limeira
3156502,Rubelita,MG,Minas Gerais,rubelita
3156601,Rubim,MG,Minas Gerais,rubim
3156700,Sabará,MG,Minas Gerais,sabara
3156809,Sabinópolis,MG,Minas Gerais,sabinopolis
3156908,Sacramento,MG,Minas Gerais,sacramento
3157005,Salinas,MG,Minas Gerais,salinas
3157104,Salto da Divisa,MG,Minas Gerais,salto da divisa
3157203,Santa Bárbara,MG,Minas Gerais,santa barbara
3157252,Santa Bárbara do Leste,MG,Minas Gerais,santa barbara do leste
3157278,Santa Bárbara do Monte Verde,MG,Minas Gerais,santa barbara do monte verde
3157302,Santa Bárbara do Tugúrio,MG,Minas Gerais,santa barbara do tugurio
3157336,Santa Cruz de Minas,MG,Minas Gerais,santa cruz de minas
3157377,Santa Cruz de Salinas,MG,Minas Gerais,santa cruz de salinas
3157401,Santa Cruz do Escalvado,MG,Minas Gerais,santa cruz do escalvado
3157500,Santa Efigênia de Minas,MG,Minas Gerais,santa efigenia de minas
3157609,Santa Fé de Minas,MG,Minas Gerais,santa fe de minas
3157658,Santa Helena de Minas,MG,Minas Gerais,santa helena de minas
3157708,Santa Juliana,MG,Minas Gerais,santa juliana
3157807,Santa Luzia,MG,Minas Gerais,santa luzia
3157906,Santa Margarida,MG,Minas Gerais,santa margarida
3158003,Santa Maria de Itabira,MG,Minas Gerais,santa maria de itabira
3158102,Santa Maria do Salto,MG,Minas Gerais,santa maria do salto
3158201,Santa Maria do Suaçuí,MG,Minas Gerais,santa maria do suacui
3159209,Santa Rita de Caldas,MG,Minas Gerais,santa rita de caldas
3159407,Santa Rita de Ibitipoca,MG,Minas Gerais,santa rita de ibitipoca
3159308,Santa Rita de Jacutinga,MG,Minas Gerais,santa rita de jacutinga
3159357,Santa Rita de Minas,MG,Minas Gerais,santa rita de minas
3159506,Santa Rita do Itueto,MG,Minas Gerais,santa rita do itueto
3159605,Santa Rita do Sapucaí,MG,Minas Gerais,santa rita do sapucai
3159704,Santa Rosa da Serra,MG,Minas Gerais,santa rosa da serra
3159803,Santa Vitória,MG,Minas Gerais,santa vitoria
3158300,Santana da Vargem,MG,Minas Gerais,santana da vargem
3158409,Santana de Cataguases,MG,Minas Gerais,santana de cataguases
3158508,Santana de Pirapama,MG,Minas Gerais,santana de pirapama
3158607,Santana do Deserto,MG,Minas Gerais,santana do deserto
3158706,Santana do Garambéu,MG,Minas Gerais,santana do garambeu
3158805,Santana do Jacaré,MG,Minas Gerais,santana do jacare
3158904,Santana do Manhuaçu,MG,Minas Gerais,santana do manhuacu
3158953,Santana do Paraíso,MG,Minas Gerais,santana do paraiso
3159001,Santana do Riacho,MG,Minas Gerais,santana do riacho
3159100,Santana dos Montes,MG,Minas Gerais,santana dos montes
3159902,Santo Antônio do Amparo,MG,Minas Gerais,santo antonio do amparo
3160009,Santo Antônio do Aventureiro,MG,Minas Gerais,santo antonio do aventureiro
3160108,Santo Antônio do Grama,MG,Minas Gerais,santo antonio do grama
3160207,Santo Antônio do Itambé,MG,Minas Gerais,santo antonio do itambe
3160306,Santo Antônio do Jacinto,MG,Minas Gerais,santo antonio do jacinto
3160405,Santo Antônio do Monte,MG,Minas Gerais,santo antonio do monte
3160454,Santo Antônio do Retiro,MG,Minas Gerais,santo antonio do retiro
3160504,Santo Antônio do Rio Abaixo,MG,Minas Gerais,santo antonio do rio abaixo
3160603,Santo Hipólito,MG,Minas Gerais,santo hipolito
3160702,Santos Dumont,MG,Minas Gerais,santos dumont
3160801,São Bento Abade,MG,Minas Gerais,sao bento abade
3160900,São Brás do Suaçuí,MG,Minas Gerais,sao bras do suacui
3160959,São Domingos das Dores,MG,Minas Gerais,sao domingos das dores
3161007,São Domingos do Prata,MG,Minas Gerais,sao domingos do prata
3161056,São Félix de Minas,MG,Minas Gerais,sao felix de minas
3161106,São Francisco,MG,Minas Gerais,sao francisco
3161205,São Francisco de Paula,MG,Minas Gerais,sao francisco de paula
3161304,São Francisco de Sales,MG,Minas Gerais,sao francisco de sales
3161403,São Francisco do Glória,MG,Minas Gerais,sao francisco do gloria
3161502,São Geraldo,MG,Minas Gerais,sao geraldo
3161601,São Geraldo da Piedade,MG,Minas Gerais,sao geraldo da piedade
3161650,São Geraldo do Baixio,MG,Minas Gerais,sao geraldo do baixio
3161700,São Gonçalo do Abaeté,MG,Minas Gerais,sao goncalo do abaete
3161809,São Gonçalo do Pará,MG,Minas Gerais,sao goncalo do para
3161908,São Gonçalo do Rio Abaixo,MG,Minas Gerais,sao goncalo do rio abaixo
3125507,São Gonçalo do Rio Preto,MG,Minas Gerais,sao goncalo do rio preto
3162005,São Gonçalo do Sapucaí,MG,Minas Gerais,sao goncalo do sapucai
3162104,São Gotardo,MG,Minas Gerais,sao gotardo
3162203,São João Batista do Glória,MG,Minas Gerais,sao joao batista do gloria
3162252,São João da Lagoa,MG,Minas Gerais,sao joao da lagoa
3162302,São João da Mata,MG,Minas Gerais,sao joao da mata
3162401,São João da Ponte,MG,Minas Gerais,sao joao da ponte
3162450,São João das Missões,MG,Minas Gerais,sao joao das missoes
3162500,São João del Rei,MG,Minas Gerais,sao joao del rei
3162559,São João do Manhuaçu,MG,Minas Gerais,sao joao do manhuacu
3162575,São João do Manteninha,MG,Minas Gerais,sao joao do manteninha
3162609,São João do Oriente,MG,Minas Gerais,sao joao do oriente
3162658,São João do Pacuí,MG,Minas Gerais,sao joao do pacui
3162708,São João do Paraíso,MG,Minas Gerais,sao joao do paraiso
3162807,São João Evangelista,MG,Minas Gerais,sao joao evangelista
3162906,São João Nepomuceno,MG,Minas Gerais,sao joao nepomuceno
3162922,São Joaquim de Bicas,MG,Minas Gerais,sao joaquim de bicas
3162948,São José da Barra,MG,Minas Gerais,sao jose da barra
3162955,São José da Lapa,MG,Minas Gerais,sao jose da lapa
3163003,São José da Safira,MG,Minas Gerais,sao jose da safira
3163102,São José da Varginha,MG,Minas Gerais,sao jose da varginha
3163201,São José do Alegre,MG,Minas Gerais,sao jose do alegre
3163300,São José do Divino,MG,Minas Gerais,sao jose do divino
3163409,São José do Goiabal,MG,Minas Gerais,sao jose do goiabal
3163508,São José do Jacuri,MG,Minas Gerais,sao jose do jacuri
3163607,São José do Mantimento,MG,Minas Gerais,sao jose do mantimento
3163706,São Lourenço,MG,Minas Gerais,sao lourenco
3163805,São Miguel do Anta,MG,Minas Gerais,sao miguel do anta
3163904,São Pedro da União,MG,Minas Gerais,sao pedro da uniao
3164100,São Pedro do Suaçuí,MG,Minas Gerais,sao pedro do suacui
3164001,São Pedro dos Ferros,MG,Minas Gerais,sao pedro dos ferros
3164209,São Romão,MG,Minas Gerais,sao romao
3164308,São Roque de Minas,MG,Minas Gerais,sao roque de minas
3164407,São Sebastião da Bela Vista,MG,Minas Gerais,sao sebastiao da bela vista
3164431,São Sebastião da Vargem Alegre,MG,Minas Gerais,sao sebastiao da vargem alegre
3164472,São Sebastião do Anta,MG,Minas Gerais,sao sebastiao do anta
3164506,São Sebastião do Maranhão,MG,Minas Gerais,sao sebastiao do maranhao
3164605,São Sebastião do Oeste,MG,Minas Gerais,sao sebastiao do oeste
3164704,São Sebastião do Paraíso,MG,Minas Gerais,sao sebastiao do paraiso
3164803,São Sebastião do Rio Preto,MG,Minas Gerais,sao sebastiao do rio preto
3164902,São Sebastião do Rio Verde,MG,Minas Gerais,sao sebastiao do rio verde
3165008,São Tiago,MG,Minas Gerais,sao tiago
3165107,São Tomás de Aquino,MG,Minas Gerais,sao tomas de aquino
3165206,São Tomé das Letras,MG,Minas Gerais,sao tome das letras
3165305,São Vicente de Minas,MG,Minas Gerais,sao vicente de minas
3165404,Sapucaí-Mirim,MG,Minas Gerais,sapucai-mirim
3165503,Sardoá,MG,Minas Gerais,sardoa
3165537,Sarzedo,MG,Minas Gerais,sarzedo
3165560,Sem-Peixe,MG,Minas Gerais,sem-peixe
3165578,Senador Amaral,MG,Minas Gerais,senador amaral
3165602,Senador Cortes,MG,Minas Gerais,senador cortes
3165701,Senador Firmino,MG,Minas Gerais,senador firmino
3165800,Senador José Bento,MG,Minas Gerais,senador jose bento
3165909,Senador Modestino Gonçalves,MG,Minas Gerais,senador modestino goncalves
3166006,Senhora de Oliveira,MG,Minas Gerais,senhora de oliveira
3166105,Senhora do Porto,MG,Minas Gerais,senhora do porto
3166204,Senhora dos Remédios,MG,Minas Gerais,senhora dos remedios
3166303,Sericita,MG,Minas Gerais,sericita
3166402,Seritinga,MG,Minas Gerais,seritinga
3166501,Serra Azul de Minas,MG,Minas Gerais,serra azul de minas
3166600,Serra da Saudade,MG,Minas Gerais,serra da saudade
3166808,Serra do Salitre,MG,Minas Gerais,serra do salitre
3166709,Serra dos Aimorés,MG,Minas Gerais,serra dos aimores
3166907,Serrania,MG,Minas Gerais,serrania
3166956,Serranópolis de Minas,MG,Minas Gerais,serranopolis de minas
3167004,Serranos,MG,Minas Gerais,serranos
3167103,Serro,MG,Minas Gerais,serro
3167202,Sete Lagoas,MG,Minas Gerais,sete lagoas
3165552,Setubinha,MG,Minas Gerais,setubinha
3167301,Silveirânia,MG,Minas Gerais,silveirania
3167400,Silvianópolis,MG,Minas Gerais,silvianopolis
3167509,Simão Pereira,MG,Minas Gerais,simao pereira
3167608,Simonésia,MG,Minas Gerais,simonesia
3167707,Sobrália,MG,Minas Gerais,sobralia
3167806,Soledade de Minas,MG,Minas Gerais,soledade de minas
3167905,Tabuleiro,MG,Minas Gerais,tabuleiro
3168002,Taiobeiras,MG,Minas Gerais,taiobeiras
3168051,Taparuba,MG,Minas Gerais,taparuba
3168101,Tapira,MG,Minas Gerais,tapira
3168200,Tapiraí,MG,Minas Gerais,tapirai
3168309,Taquaraçu de Minas,MG,Minas Gerais,taquaracu de minas
3168408,Tarumirim,MG,Minas Gerais,tarumirim
3168507,Teixeiras,MG,Minas Gerais,teixeiras
3168606,Teófilo Otoni,MG,Minas Gerais,teofilo otoni
3168705,Timóteo,MG,Minas Gerais,timoteo
3168804,Tiradentes,MG,Minas Gerais,tiradentes
3168903,Tiros,MG,Minas Gerais,tiros
3169000,Tocantins,MG,Minas Gerais,tocantins
3169059,Tocos do Moji,MG,Minas Gerais,tocos do moji
3169109,Toledo,MG,Minas Gerais,toledo
3169208,Tombos,MG,Minas Gerais,tombos
3169307,Três Corações,MG,Minas Gerais,tres coracoes
3169356,Três Marias,MG,Minas Gerais,tres marias
3169406,Três Pontas,MG,Minas Gerais,tres pontas
3169505,Tumiritinga,MG,Minas Gerais,tumiritinga
3169604,Tupaciguara,MG,Minas Gerais,tupaciguara
3169703,Turmalina,MG,Minas Gerais,turmalina
3169802,Turvolândia,MG,Minas Gerais,turvolandia
3169901,Ubá,MG,Minas Gerais,uba
3170008,Ubaí,MG,Minas Gerais,ubai
3170057,Ubaporanga,MG,Minas Gerais,ubaporanga
3170107,Uberaba,MG,Minas Gerais,uberaba
3170206,Uberlândia,MG,Minas Gerais,uberlandia
3170305,Umburatiba,MG,Minas Gerais,umburatiba
3170404,Unaí,MG,Minas Gerais,unai
3170438,União de Minas,MG,Minas Gerais,uniao de minas
3170479,Uruana de Minas,MG,Minas Gerais,uruana de minas
3170503,Urucânia,MG,Minas Gerais,urucania
3170529,Urucuia,MG,Minas Gerais,urucuia
3170578,Vargem Alegre,MG,Minas Gerais,vargem alegre
3170602,Vargem Bonita,MG,Minas Gerais,vargem bonita
3170651,Vargem Grande do Rio Pardo,MG,Minas Gerais,vargem grande do rio pardo
3170701,Varginha,MG,Minas Gerais,varginha
3170750,Varjão de Minas,MG,Minas Gerais,varjao de minas
3170800,Várzea da Palma,MG,Minas Gerais,varzea da palma
3170909,Varzelândia,MG,Minas Gerais,varzelandia
3171006,Vazante,MG,Minas Gerais,vazante
3171030,Verdelândia,MG,Minas Gerais,verdelandia
3171071,Veredinha,MG,Minas Gerais,veredinha
3171105,Veríssimo,MG,Minas Gerais,verissimo
3171154,Vermelho Novo,MG,Minas Gerais,vermelho novo
3171204,Vespasiano,MG,Minas Gerais,vespasiano
3171303,Viçosa,MG,Minas Gerais,vicosa
3171402,Vieiras,MG,Minas Gerais,vieiras
3171600,Virgem da Lapa,MG,Minas Gerais,virgem da lapa
3171709,Virgínia,MG,Minas Gerais,virginia
3171808,Virginópolis,MG,Minas Gerais,virginopolis
3171907,Virgolândia,MG,Minas Gerais,virgolandia
3172004,Visconde do Rio Branco,MG,Minas Gerais,visconde do rio branco
3172103,Volta Grande,MG,Minas Gerais,volta grande
3172202,Wenceslau Braz,MG,Minas Gerais,wenceslau braz
5000203,Água Clara,MS,Mato Grosso do Sul,agua clara
5000252,Alcinópolis,MS,Mato Grosso do Sul,alcinopolis
5000609,Amambai,MS,Mato Grosso do Sul,amambai
5000708,Anastácio,MS,Mato Grosso do Sul,anastacio
5000807,Anaurilândia,MS,Mato Grosso do Sul,anaurilandia
5000856,Angélica,MS,Mato Grosso do Sul,angelica
5000906,Antônio João,MS,Mato Grosso do Sul,antonio joao
5001003,Aparecida do Taboado,MS,Mato Grosso do Sul,aparecida do taboado
5001102,Aquidauana,MS,Mato Grosso do Sul,aquidauana
5001243,Aral Moreira,MS,Mato Grosso do Sul,aral moreira
5001508,Bandeirantes,MS,Mato Grosso do Sul,bandeirantes
5001904,Bataguassu,MS,Mato Grosso do Sul,bataguassu
5002001,Batayporã,MS,Mato Grosso do Sul,bataypora
5002100,Bela Vista,MS,Mato Grosso do Sul,bela vista
5002159,Bodoquena,MS,Mato Grosso do Sul,bodoquena
5002209,Bonito,MS,Mato Grosso do Sul,bonito
5002308,Brasilândia,MS,Mato Grosso do Sul,brasilandia
5002407,Caarapó,MS,Mato Grosso do Sul,caarapo
5002605,Camapuã,MS,Mato Grosso do Sul,camapua
5002704,Campo Grande,MS,Mato Grosso do Sul,campo grande
5002803,Caracol,MS,Mato Grosso do Sul,caracol
5002902,Cassilândia,MS,Mato Grosso do Sul,cassilandia
5002951,Chapadão do Sul,MS,Mato Grosso do Sul,chapadao do sul
5003108,Corguinho,MS,Mato Grosso do Sul,corguinho
5003157,Coronel Sapucaia,MS,Mato Grosso do Sul,coronel sapucaia
5003207,Corumbá,MS,Mato Grosso do Sul,corumba
5003256,Costa Rica,MS,Mato Grosso do Sul,costa rica
5003306,Coxim,MS,Mato Grosso do Sul,coxim
5003454,Deodápolis,MS,Mato Grosso do Sul,deodapolis
5003488,Dois Irmãos do Buriti,MS,Mato Grosso do Sul,dois irmaos do buriti
5003504,Douradina,MS,Mato Grosso do Sul,douradina
5003702,Dourados,MS,Mato Grosso do Sul,dourados
5003751,Eldorado,MS,Mato Grosso do Sul,eldorado
5003801,Fátima do Sul,MS,Mato Grosso do Sul,fatima do sul
5003900,Figueirão,MS,Mato Grosso do Sul,figueirao
5004007,Glória de Dourados,MS,Mato Grosso do Sul,gloria de dourados
5004106,Guia Lopes da Laguna,MS,Mato Grosso do Sul,guia lopes da laguna
5004304,Iguatemi,MS,Mato Grosso do Sul,iguatemi
5004403,Inocência,MS,Mato Grosso do Sul,inocencia
5004502,Itaporã,MS,Mato Grosso do Sul,itapora
5004601,Itaquiraí,MS,Mato Grosso do Sul,itaquirai
5004700,Ivinhema,MS,Mato Grosso do Sul,ivinhema
5004809,Japorã,MS,Mato Grosso do Sul,japora
5004908,Jaraguari,MS,Mato Grosso do Sul,jaraguari
5005004,Jardim,MS,Mato Grosso do Sul,jardim
5005103,Jateí,MS,Mato Grosso do Sul,jatei
5005152,Juti,MS,Mato Grosso do Sul,juti
5005202,Ladário,MS,Mato Grosso do Sul,ladario
5005251,Laguna Carapã,MS,Mato Grosso do Sul,laguna carapa
5005400,Maracaju,MS,Mato Grosso do Sul,maracaju
5005608,Miranda,MS,Mato Grosso do Sul,miranda
5005681,Mundo Novo,MS,Mato Grosso do Sul,mundo novo
5005707,Naviraí,MS,Mato Grosso do Sul,navirai
5005806,Nioaque,MS,Mato Grosso do Sul,nioaque
5006002,Nova Alvorada do Sul,MS,Mato Grosso do Sul,nova alvorada do sul
5006200,Nova Andradina,MS,Mato Grosso do Sul,nova andradina
5006259,Novo Horizonte do Sul,MS,Mato Grosso do Sul,novo horizonte do sul
5006275,Paraíso das Águas,MS,Mato Grosso do Sul,paraiso das aguas
5006309,Paranaíba,MS,Mato Grosso do Sul,paranaiba
5006358,Paranhos,MS,Mato Grosso do Sul,paranhos
5006408,Pedro Gomes,MS,Mato Grosso do Sul,pedro gomes
5006606,Ponta Porã,MS,Mato Grosso do Sul,ponta pora
5006903,Porto Murtinho,MS,Mato Grosso do Sul,porto murtinho
5007109,Ribas do Rio Pardo,MS,Mato Grosso do Sul,ribas do rio pardo
5007208,Rio Brilhante,MS,Mato Grosso do Sul,rio brilhante
5007307,Rio Negro,MS,Mato Grosso do Sul,rio negro
5007406,Rio Verde de Mato Grosso,MS,Mato Grosso do Sul,rio verde de mato grosso
5007505,Rochedo,MS,Mato Grosso do Sul,rochedo
5007554,Santa Rita do Pardo,MS,Mato Grosso do Sul,santa rita do pardo
5007695,São Gabriel do Oeste,MS,Mato Grosso do Sul,sao gabriel do oeste
5007802,Selvíria,MS,Mato Grosso do Sul,selviria
5007703,Sete Quedas,MS,Mato Grosso do Sul,sete quedas
5007901,Sidrolândia,MS,Mato Grosso do Sul,sidrolandia
5007935,Sonora,MS,Mato Grosso do Sul,sonora
5007950,Tacuru,MS,Mato Grosso do Sul,tacuru
5007976,Taquarussu,MS,Mato Grosso do Sul,taquarussu
5008008,Terenos,MS,Mato Grosso do Sul,terenos
5008305,Três Lagoas,MS,Mato Grosso do Sul,tres lagoas
5008404,Vicentina,MS,Mato Grosso do Sul,vicentina
5100102,Acorizal,MT,Mato Grosso,acorizal
5100201,Água Boa,MT,Mato Grosso,agua boa
5100250,Alta Floresta,MT,Mato Grosso,alta floresta
5100300,Alto Araguaia,MT,Mato Grosso,alto araguaia
5100359,Alto Boa Vista,MT,Mato Grosso,alto boa vista
5100409,Alto Garças,MT,Mato Grosso,alto garcas
5100508,Alto Paraguai,MT,Mato Grosso,alto paraguai
5100607,Alto Taquari,MT,Mato Grosso,alto taquari
5100805,Apiacás,MT,Mato Grosso,apiacas
5101001,Araguaiana,MT,Mato Grosso,araguaiana
5101209,Araguainha,MT,Mato Grosso,araguainha
5101258,Araputanga,MT,Mato Grosso,araputanga
5101308,Arenápolis,MT,Mato Grosso,arenapolis
5101407,Aripuanã,MT,Mato Grosso,aripuana
5101605,Barão de Melgaço,MT,Mato Grosso,barao de melgaco
5101704,Barra do Bugres,MT,Mato Grosso,barra do bugres
5101803,Barra do Garças,MT,Mato Grosso,barra do garcas
5101837,Boa Esperança do Norte,MT,Mato Grosso,boa esperanca do norte
5101852,Bom Jesus do Araguaia,MT,Mato Grosso,bom jesus do araguaia
5101902,Brasnorte,MT,Mato Grosso,brasnorte
5102504,Cáceres,MT,Mato Grosso,caceres
5102603,Campinápolis,MT,Mato Grosso,campinapolis
5102637,Campo Novo do Parecis,MT,Mato Grosso,campo novo do parecis
5102678,Campo Verde,MT,Mato Grosso,campo verde
5102686,Campos de Júlio,MT,Mato Grosso,campos de julio
5102694,Canabrava do Norte,MT,Mato Grosso,canabrava do norte
5102702,Canarana,MT,Mato Grosso,canarana
5102793,Carlinda,MT,Mato Grosso,carlinda
5102850,Castanheira,MT,Mato Grosso,castanheira
5103007,Chapada dos Guimarães,MT,Mato Grosso,chapada dos guimaraes
5103056,Cláudia,MT,Mato Grosso,claudia
5103106,Cocalinho,MT,Mato Grosso,cocalinho
5103205,Colíder,MT,Mato Grosso,colider
5103254,Colniza,MT,Mato Grosso,colniza
5103304,Comodoro,MT,Mato Grosso,comodoro
5103353,Confresa,MT,Mato Grosso,confresa
5103361,Conquista D'Oeste,MT,Mato Grosso,conquista d'oeste
5103379,Cotriguaçu,MT,Mato Grosso,cotriguacu
5103403,Cuiabá,MT,Mato Grosso,cuiaba
5103437,Curvelândia,MT,Mato Grosso,curvelandia
5103452,Denise,MT,Mato Grosso,denise
5103502,Diamantino,MT,Mato Grosso,diamantino
5103601,Dom Aquino,MT,Mato Grosso,dom aquino
5103700,Feliz Natal,MT,Mato Grosso,feliz natal
5103809,Figueirópolis D'Oeste,MT,Mato Grosso,figueiropolis d'oeste
5103858,Gaúcha do Norte,MT,Mato Grosso,gaucha do norte
5103908,General Carneiro,MT,Mato Grosso,general carneiro
5103957,Glória D'Oeste,MT,Mato Grosso,gloria d'oeste
5104104,Guarantã do Norte,MT,Mato Grosso,guaranta do norte
5104203,Guiratinga,MT,Mato Grosso,guiratinga
5104500,Indiavaí,MT,Mato Grosso,indiavai
5104526,Ipiranga do Norte,MT,Mato Grosso,ipiranga do norte
5104542,Itanhangá,MT,Mato Grosso,itanhanga
5104559,Itaúba,MT,Mato Grosso,itauba
5104609,Itiquira,MT,Mato Grosso,itiquira
5104807,Jaciara,MT,Mato Grosso,jaciara
5104906,Jangada,MT,Mato Grosso,jangada
5105002,Jauru,MT,Mato Grosso,jauru
5105101,Juara,MT,Mato Grosso,juara
5105150,Juína,MT,Mato Grosso,juina
5105176,Juruena,MT,Mato Grosso,juruena
5105200,Juscimeira,MT,Mato Grosso,juscimeira
5105234,Lambari D'Oeste,MT,Mato Grosso,lambari d'oeste
5105259,Lucas do Rio Verde,MT,Mato Grosso,lucas do rio verde
5105309,Luciara,MT,Mato Grosso,luciara
5105580,Marcelândia,MT,Mato Grosso,marcelandia
5105606,Matupá,MT,Mato Grosso,matupa
5105622,Mirassol d'Oeste,MT,Mato Grosso,mirassol d'oeste
5105903,Nobres,MT,Mato Grosso,nobres
5106000,Nortelândia,MT,Mato Grosso,nortelandia
5106109,Nossa Senhora do Livramento,MT,Mato Grosso,nossa senhora do livramento
5106158,Nova Bandeirantes,MT,Mato Grosso,nova bandeirantes
5106208,Nova Brasilândia,MT,Mato Grosso,nova brasilandia
5106216,Nova Canaã do Norte,MT,Mato Grosso,nova canaa do norte
5108808,Nova Guarita,MT,Mato Grosso,nova guarita
5106182,Nova Lacerda,MT,Mato Grosso,nova lacerda
5108857,Nova Marilândia,MT,Mato Grosso,nova marilandia
5108907,Nova Maringá,MT,Mato Grosso,nova maringa
5108956,Nova Monte Verde,MT,Mato Grosso,nova monte verde
5106224,Nova Mutum,MT,Mato Grosso,nova mutum
5106174,Nova Nazaré,MT,Mato Grosso,nova nazare
5106232,Nova Olímpia,MT,Mato Grosso,nova olimpia
5106190,Nova Santa Helena,MT,Mato Grosso,nova santa helena
5106240,Nova Ubiratã,MT,Mato Grosso,nova ubirata
5106257,Nova Xavantina,MT,Mato Grosso,nova xavantina
5106273,Novo Horizonte do Norte,MT,Mato Grosso,novo horizonte do norte
5106265,Novo Mundo,MT,Mato Grosso,novo mundo
5106315,Novo Santo Antônio,MT,Mato Grosso,novo santo antonio
5106281,Novo São Joaquim,MT,Mato Grosso,novo sao joaquim
5106299,Paranaíta,MT,Mato Grosso,paranaita
5106307,Paranatinga,MT,Mato Grosso,paranatinga
5106372,Pedra Preta,MT,Mato Grosso,pedra preta
5106422,Peixoto de Azevedo,MT,Mato Grosso,peixoto de azevedo
5106455,Planalto da Serra,MT,Mato Grosso,planalto da serra
5106505,Poconé,MT,Mato Grosso,pocone
5106653,Pontal do Araguaia,MT,Mato Grosso,pontal do araguaia
5106703,Ponte Branca,MT,Mato Grosso,ponte branca
5106752,Pontes e Lacerda,MT,Mato Grosso,pontes e lacerda
5106778,Porto Alegre do Norte,MT,Mato Grosso,porto alegre do norte
